"TypeCode","FreqCode","RefPeriodId","RefYear","RefMonth","Period","ReporterCode","ReporterISO","ReporterDesc","FlowCode","FlowDesc","PartnerCode","PartnerISO","PartnerDesc","Partner2Code","Partner2ISO","Partner2Desc","ClassificationCode","ClassificationSearchCode","IsOriginalClassification","CmdCode","CmdDesc","AggrLevel","IsLeaf","CustomsCode","CustomsDesc","MosCode","MotCode","MotDesc","QtyUnitCode","QtyUnitAbbr","Qty","IsQtyEstimated","AltQtyUnitCode","AltQtyUnitAbbr","AtlQty","IsAltQtyEstimated","NetWgt","IsNetWgtEstimated","GrossWgt","IsGrossWgtEstimated","Cifvalue","Fobvalue","PrimaryValue","LegacyEstimationFlag","IsReported","IsAggregate",
"C","M","20140101","2014","1","201401","826","GBR","United Kingdom","M","Import","642","ROU","Romania","0","W00","World","H4","HS","true","0401","Milk and cream; not concentrated, not containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","92690","false","0","false","188705.873","0","188705.873","0","false","true",
"C","M","20140701","2014","7","201407","826","GBR","United Kingdom","M","Import","642","ROU","Romania","0","W00","World","H4","HS","true","0401","Milk and cream; not concentrated, not containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","116659","false","0","false","243713.043","0","243713.043","0","false","true",
"C","M","20141001","2014","10","201410","826","GBR","United Kingdom","M","Import","642","ROU","Romania","0","W00","World","H4","HS","true","0401","Milk and cream; not concentrated, not containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","112870","false","0","false","224331.795","0","224331.795","0","false","true",
"C","M","20140201","2014","2","201402","826","GBR","United Kingdom","M","Import","642","ROU","Romania","0","W00","World","H4","HS","true","0401","Milk and cream; not concentrated, not containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","105762","false","0","false","216168.407","0","216168.407","0","false","true",
"C","M","20140301","2014","3","201403","826","GBR","United Kingdom","M","Import","642","ROU","Romania","0","W00","World","H4","HS","true","0401","Milk and cream; not concentrated, not containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","145004","false","0","false","270248.203","0","270248.203","0","false","true",
"C","M","20141201","2014","12","201412","826","GBR","United Kingdom","M","Import","642","ROU","Romania","0","W00","World","H4","HS","true","0401","Milk and cream; not concentrated, not containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","36735","false","0","false","74989.713","0","74989.713","0","false","true",
"C","M","20141101","2014","11","201411","826","GBR","United Kingdom","M","Import","642","ROU","Romania","0","W00","World","H4","HS","true","0401","Milk and cream; not concentrated, not containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","114060","false","0","false","216780.561","0","216780.561","0","false","true",
"C","M","20140501","2014","5","201405","826","GBR","United Kingdom","M","Import","642","ROU","Romania","0","W00","World","H4","HS","true","0401","Milk and cream; not concentrated, not containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","109181","false","0","false","225281.423","0","225281.423","0","false","true",
"C","M","20140401","2014","4","201404","826","GBR","United Kingdom","M","Import","642","ROU","Romania","0","W00","World","H4","HS","true","0401","Milk and cream; not concentrated, not containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","170129","false","0","false","328090.766","0","328090.766","0","false","true",
"C","M","20140401","2014","4","201404","826","GBR","United Kingdom","X","Export","642","ROU","Romania","0","W00","World","H4","HS","true","0401","Milk and cream; not concentrated, not containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","13","false","0","false","0","41.846","41.846","0","false","true",
"C","M","20140601","2014","6","201406","826","GBR","United Kingdom","M","Import","642","ROU","Romania","0","W00","World","H4","HS","true","0401","Milk and cream; not concentrated, not containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","106746","false","0","false","212887.717","0","212887.717","0","false","true",
"C","M","20140801","2014","8","201408","826","GBR","United Kingdom","M","Import","642","ROU","Romania","0","W00","World","H4","HS","true","0401","Milk and cream; not concentrated, not containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","133464","false","0","false","291119.564","0","291119.564","0","false","true",
"C","M","20140801","2014","8","201408","826","GBR","United Kingdom","X","Export","642","ROU","Romania","0","W00","World","H4","HS","true","0401","Milk and cream; not concentrated, not containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","4","false","0","false","0","28.394","28.394","0","false","true",
"C","M","20140901","2014","9","201409","826","GBR","United Kingdom","M","Import","642","ROU","Romania","0","W00","World","H4","HS","true","0401","Milk and cream; not concentrated, not containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","108538","false","0","false","213861.234","0","213861.234","0","false","true",
"C","M","20140401","2014","4","201404","826","GBR","United Kingdom","X","Export","642","ROU","Romania","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","225","false","0","false","0","2872.292","2872.292","0","false","true",
"C","M","20140301","2014","3","201403","826","GBR","United Kingdom","X","Export","642","ROU","Romania","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","215","false","0","false","0","2824.35","2824.35","0","false","true",
"C","M","20140801","2014","8","201408","826","GBR","United Kingdom","X","Export","642","ROU","Romania","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","839","false","0","false","0","9986.425","9986.425","0","false","true",
"C","M","20140201","2014","2","201402","826","GBR","United Kingdom","X","Export","642","ROU","Romania","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","3","false","0","false","0","23.157","23.157","0","false","true",
"C","M","20140301","2014","3","201403","826","GBR","United Kingdom","X","Export","643","RUS","Russian Federation","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","48000","false","0","false","0","376981.689","376981.689","0","false","true",
"C","M","20140401","2014","4","201404","826","GBR","United Kingdom","X","Export","643","RUS","Russian Federation","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","182000","false","0","false","0","891399.84","891399.84","0","false","true",
"C","M","20140401","2014","4","201404","826","GBR","United Kingdom","X","Export","654","SHN","Saint Helena","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","2833","false","0","false","0","7724.725","7724.725","0","false","true",
"C","M","20140101","2014","1","201401","826","GBR","United Kingdom","X","Export","654","SHN","Saint Helena","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","944","false","0","false","0","2568.312","2568.312","0","false","true",
"C","M","20140301","2014","3","201403","826","GBR","United Kingdom","X","Export","654","SHN","Saint Helena","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","2052","false","0","false","0","5768.389","5768.389","0","false","true",
"C","M","20141201","2014","12","201412","826","GBR","United Kingdom","X","Export","654","SHN","Saint Helena","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","1311","false","0","false","0","5307.123","5307.123","0","false","true",
"C","M","20141101","2014","11","201411","826","GBR","United Kingdom","X","Export","654","SHN","Saint Helena","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","944","false","0","false","0","2472.146","2472.146","0","false","true",
"C","M","20141001","2014","10","201410","826","GBR","United Kingdom","X","Export","654","SHN","Saint Helena","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","944","false","0","false","0","2517.495","2517.495","0","false","true",
"C","M","20140501","2014","5","201405","826","GBR","United Kingdom","X","Export","654","SHN","Saint Helena","0","W00","World","H4","HS","true","0401","Milk and cream; not concentrated, not containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","1166","false","0","false","0","2010.253","2010.253","0","false","true",
"C","M","20141201","2014","12","201412","826","GBR","United Kingdom","X","Export","654","SHN","Saint Helena","0","W00","World","H4","HS","true","0401","Milk and cream; not concentrated, not containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","1104","false","0","false","0","991.956","991.956","0","false","true",
"C","M","20140901","2014","9","201409","826","GBR","United Kingdom","X","Export","654","SHN","Saint Helena","0","W00","World","H4","HS","true","0401","Milk and cream; not concentrated, not containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","2123","false","0","false","0","3322.816","3322.816","0","false","true",
"C","M","20140101","2014","1","201401","826","GBR","United Kingdom","X","Export","654","SHN","Saint Helena","0","W00","World","H4","HS","true","0401","Milk and cream; not concentrated, not containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","1800","false","0","false","0","2345.912","2345.912","0","false","true",
"C","M","20140201","2014","2","201402","826","GBR","United Kingdom","X","Export","654","SHN","Saint Helena","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","2833","false","0","false","0","7736.132","7736.132","0","false","true",
"C","M","20140501","2014","5","201405","826","GBR","United Kingdom","X","Export","654","SHN","Saint Helena","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","2011","false","0","false","0","5601.073","5601.073","0","false","true",
"C","M","20140601","2014","6","201406","826","GBR","United Kingdom","X","Export","654","SHN","Saint Helena","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","1889","false","0","false","0","5295.992","5295.992","0","false","true",
"C","M","20140601","2014","6","201406","826","GBR","United Kingdom","X","Export","659","KNA","Saint Kitts and Nevis","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","1000","false","0","false","0","4141.456","4141.456","0","false","true",
"C","M","20141101","2014","11","201411","826","GBR","United Kingdom","X","Export","659","KNA","Saint Kitts and Nevis","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","1000","false","0","false","0","3391.905","3391.905","0","false","true",
"C","M","20140901","2014","9","201409","826","GBR","United Kingdom","X","Export","662","LCA","Saint Lucia","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","3000","false","0","false","0","11488.891","11488.891","0","false","true",
"C","M","20141101","2014","11","201411","826","GBR","United Kingdom","X","Export","662","LCA","Saint Lucia","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","25000","false","0","false","0","64439.875","64439.875","0","false","true",
"C","M","20140101","2014","1","201401","826","GBR","United Kingdom","X","Export","662","LCA","Saint Lucia","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","2000","false","0","false","0","8896.014","8896.014","0","false","true",
"C","M","20140601","2014","6","201406","826","GBR","United Kingdom","X","Export","662","LCA","Saint Lucia","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","3000","false","0","false","0","12424.367","12424.367","0","false","true",
"C","M","20140501","2014","5","201405","826","GBR","United Kingdom","X","Export","670","VCT","Saint Vincent and the Grenadines","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","16000","false","0","false","0","80836.424","80836.424","0","false","true",
"C","M","20140701","2014","7","201407","826","GBR","United Kingdom","X","Export","670","VCT","Saint Vincent and the Grenadines","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","16000","false","0","false","0","70800.998","70800.998","0","false","true",
"C","M","20140101","2014","1","201401","826","GBR","United Kingdom","X","Export","670","VCT","Saint Vincent and the Grenadines","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","16000","false","0","false","0","84421.525","84421.525","0","false","true",
"C","M","20140401","2014","4","201404","826","GBR","United Kingdom","X","Export","670","VCT","Saint Vincent and the Grenadines","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","32000","false","0","false","0","160414.846","160414.846","0","false","true",
"C","M","20140301","2014","3","201403","826","GBR","United Kingdom","X","Export","670","VCT","Saint Vincent and the Grenadines","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","16000","false","0","false","0","84713.866","84713.866","0","false","true",
"C","M","20140901","2014","9","201409","826","GBR","United Kingdom","X","Export","682","SAU","Saudi Arabia","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","120000","false","0","false","0","715790.533","715790.533","0","false","true",
"C","M","20141101","2014","11","201411","826","GBR","United Kingdom","X","Export","682","SAU","Saudi Arabia","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","45000","false","0","false","0","148529.132","148529.132","0","false","true",
"C","M","20140101","2014","1","201401","826","GBR","United Kingdom","X","Export","682","SAU","Saudi Arabia","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","75000","false","0","false","0","318839.731","318839.731","0","false","true",
"C","M","20141201","2014","12","201412","826","GBR","United Kingdom","X","Export","682","SAU","Saudi Arabia","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","70000","false","0","false","0","150794.583","150794.583","0","false","true",
"C","M","20141001","2014","10","201410","826","GBR","United Kingdom","X","Export","682","SAU","Saudi Arabia","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","97261","false","0","false","0","450585.048","450585.048","0","false","true",
"C","M","20141201","2014","12","201412","826","GBR","United Kingdom","X","Export","682","SAU","Saudi Arabia","0","W00","World","H4","HS","true","0401","Milk and cream; not concentrated, not containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","203","false","0","false","0","1339.298","1339.298","0","false","true",
"C","M","20140701","2014","7","201407","826","GBR","United Kingdom","X","Export","682","SAU","Saudi Arabia","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","25000","false","0","false","0","174988","174988","0","false","true",
"C","M","20140201","2014","2","201402","826","GBR","United Kingdom","X","Export","682","SAU","Saudi Arabia","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","49656","false","0","false","0","236910.57","236910.57","0","false","true",
"C","M","20140801","2014","8","201408","826","GBR","United Kingdom","X","Export","682","SAU","Saudi Arabia","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","110000","false","0","false","0","520182.66","520182.66","0","false","true",
"C","M","20140601","2014","6","201406","826","GBR","United Kingdom","X","Export","682","SAU","Saudi Arabia","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","16000","false","0","false","0","127108.876","127108.876","0","false","true",
"C","M","20140601","2014","6","201406","826","GBR","United Kingdom","X","Export","686","SEN","Senegal","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","98000","false","0","false","0","428948.295","428948.295","0","false","true",
"C","M","20140501","2014","5","201405","826","GBR","United Kingdom","X","Export","686","SEN","Senegal","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","300000","false","0","false","0","1387893.306","1387893.306","0","false","true",
"C","M","20140201","2014","2","201402","826","GBR","United Kingdom","X","Export","686","SEN","Senegal","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","25000","false","0","false","0","128526.978","128526.978","0","false","true",
"C","M","20140701","2014","7","201407","826","GBR","United Kingdom","X","Export","686","SEN","Senegal","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","100000","false","0","false","0","398052.459","398052.459","0","false","true",
"C","M","20141001","2014","10","201410","826","GBR","United Kingdom","X","Export","686","SEN","Senegal","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","50000","false","0","false","0","240985.5","240985.5","0","false","true",
"C","M","20140901","2014","9","201409","826","GBR","United Kingdom","X","Export","686","SEN","Senegal","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","66000","false","0","false","0","323245.259","323245.259","0","false","true",
"C","M","20140101","2014","1","201401","826","GBR","United Kingdom","X","Export","686","SEN","Senegal","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","100000","false","0","false","0","445181.252","445181.252","0","false","true",
"C","M","20140401","2014","4","201404","826","GBR","United Kingdom","X","Export","686","SEN","Senegal","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","100000","false","0","false","0","563481.479","563481.479","0","false","true",
"C","M","20141201","2014","12","201412","826","GBR","United Kingdom","X","Export","686","SEN","Senegal","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","75000","false","0","false","0","223066.587","223066.587","0","false","true",
"C","M","20140401","2014","4","201404","826","GBR","United Kingdom","X","Export","694","SLE","Sierra Leone","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","15500","false","0","false","0","97291.369","97291.369","0","false","true",
"C","M","20140901","2014","9","201409","826","GBR","United Kingdom","X","Export","694","SLE","Sierra Leone","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","481","false","0","false","0","2876.297","2876.297","0","false","true",
"C","M","20141001","2014","10","201410","826","GBR","United Kingdom","X","Export","694","SLE","Sierra Leone","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","8309","false","0","false","0","48063.755","48063.755","0","false","true",
"C","M","20141101","2014","11","201411","826","GBR","United Kingdom","X","Export","694","SLE","Sierra Leone","0","W00","World","H4","HS","true","0401","Milk and cream; not concentrated, not containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","5100","false","0","false","0","4190.185","4190.185","0","false","true",
"C","M","20141201","2014","12","201412","826","GBR","United Kingdom","X","Export","694","SLE","Sierra Leone","0","W00","World","H4","HS","true","0401","Milk and cream; not concentrated, not containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","4800","false","0","false","0","3911.5","3911.5","0","false","true",
"C","M","20140501","2014","5","201405","826","GBR","United Kingdom","X","Export","694","SLE","Sierra Leone","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","25300","false","0","false","0","168504","168504","0","false","true",
"C","M","20140801","2014","8","201408","826","GBR","United Kingdom","X","Export","699","IND","India","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","3885","false","0","false","0","32770.305","32770.305","0","false","true",
"C","M","20140601","2014","6","201406","826","GBR","United Kingdom","X","Export","699","IND","India","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","1","false","0","false","0","3003.823","3003.823","0","false","true",
"C","M","20140801","2014","8","201408","826","GBR","United Kingdom","X","Export","702","SGP","Singapore","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","100108","false","0","false","0","439476.18","439476.18","0","false","true",
"C","M","20140701","2014","7","201407","826","GBR","United Kingdom","X","Export","702","SGP","Singapore","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","303458","false","0","false","0","1445283.083","1445283.083","0","false","true",
"C","M","20140201","2014","2","201402","826","GBR","United Kingdom","X","Export","702","SGP","Singapore","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","275000","false","0","false","0","1195345.723","1195345.723","0","false","true",
"C","M","20140601","2014","6","201406","826","GBR","United Kingdom","X","Export","702","SGP","Singapore","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","50000","false","0","false","0","206034.876","206034.876","0","false","true",
"C","M","20141101","2014","11","201411","826","GBR","United Kingdom","X","Export","702","SGP","Singapore","0","W00","World","H4","HS","true","0401","Milk and cream; not concentrated, not containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","340","false","0","false","0","1683.331","1683.331","0","false","true",
"C","M","20140101","2014","1","201401","826","GBR","United Kingdom","X","Export","702","SGP","Singapore","0","W00","World","H4","HS","true","0401","Milk and cream; not concentrated, not containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","430","false","0","false","0","3639.129","3639.129","0","false","true",
"C","M","20140601","2014","6","201406","826","GBR","United Kingdom","X","Export","702","SGP","Singapore","0","W00","World","H4","HS","true","0401","Milk and cream; not concentrated, not containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","800","false","0","false","0","10635.934","10635.934","0","false","true",
"C","M","20140901","2014","9","201409","826","GBR","United Kingdom","X","Export","702","SGP","Singapore","0","W00","World","H4","HS","true","0401","Milk and cream; not concentrated, not containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","800","false","0","false","0","10253.632","10253.632","0","false","true",
